Galaxy,r_kpc,Vobs_kms,e_Vobs_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBbul,source_file,line_no,n_columns,D_Mpc,Inc_deg,L36_Lsun,MHI_Msun,Mbar_Msun,gas_fraction,Rdisk_kpc,SBdisk_Lsun_pc2,Vflat_kms,Q,Vbar2_kms2,Vbar_kms,Vobs2_kms2,C_kms2,g_obs_m_s2,g_bar_m_s2,D_DM,log_g_obs,log_g_bar,log_D_DM,valid_acceleration,g_rar_pred_m_s2,log_g_rar_pred,rar_residual_dex,baryon_only_residual_dex
NGC2403,0.76,71.7,1.25,3.34,70.83,0.0,469.31,0.0,NGC2403_rotmod.dat,10,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,2519.60005,50.19561783661996,5140.89,2621.2899500000003,2.1921697159620582e-10,1.0744036394372351e-10,2.040359540396104,-9.65912582616733,-9.968832529206773,0.3097067030394433,True,1.8144093393210957e-10,-9.741264727334599,0.0821389011672693,0.3097067030394438
NGC2403,0.86,74.6,1.6,3.68,72.8,0.0,402.53,0.0,NGC2403_rotmod.dat,11,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,2663.4623999999994,51.60874344527291,5565.159999999999,2901.6975999999995,2.0971459616795585e-10,1.0036853237364861e-10,2.089445677926597,-9.678371341520368,-9.998402426220691,0.3200310847003219,True,1.7313216511921232e-10,-9.761622239830642,0.08325089831027377,0.3200310847003234
NGC2403,0.96,74.6,1.03,4.02,74.87,0.0,381.19,0.0,NGC2403_rotmod.dat,12,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,2818.9188500000005,53.09349159737002,5565.159999999999,2746.2411499999985,1.878693257337938e-10,9.516139403858679e-11,1.9742178814406088,-9.726144123316368,-10.021539204520108,0.29539508120373964,True,1.66939290639935e-10,-9.777441436239211,0.05129731292284312,0.2953950812037398
NGC2403,1.06,76.6,1.12,4.37,77.12,0.0,359.63,0.0,NGC2403_rotmod.dat,13,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,2992.8441000000003,54.70689261875509,5867.5599999999995,2874.7158999999992,1.7939119742992622e-10,9.150138845109207e-11,1.9605297850295644,-9.7461988712217,-10.038572315856255,0.29237344463455384,True,1.6254475385247922e-10,-9.78902704283772,0.04282817161601926,0.2923734446345545
NGC2403,1.16,78.5,1.6,4.75,79.47,0.0,345.41,0.0,NGC2403_rotmod.dat,14,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,3180.30295,56.394174787827154,6162.25,2981.94705,1.7215941531360811e-10,8.885051667688636e-11,1.9376298726509689,-9.764069220958552,-10.051340042374513,0.2872708214159609,True,1.5933886410499993e-10,-9.797678283158207,0.033609062199655426,0.2872708214159605
NGC2403,1.27,83.4,1.8,5.15,82.18,0.0,332.26,0.0,NGC2403_rotmod.dat,15,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,3403.2987000000007,58.337798210079896,6955.560000000001,3552.2613000000006,1.7749161255502085e-10,8.684519639962942e-11,2.0437700634387443,-9.750822164902617,-10.061254198343292,0.3104320334406745,True,1.5690016676478687e-10,-9.804376594813393,0.053554429910775525,0.3104320334406747
NGC2403,1.36,86.4,1.6,5.51,85.19,0.0,317.57,0.0,NGC2403_rotmod.dat,16,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,3659.0281499999996,60.48990122326205,7464.960000000001,3805.9318500000013,1.778844688568427e-10,8.719193123539653e-11,2.0401482836364626,-9.749861968634569,-10.059523702935309,0.3096617343007395,True,1.5732269124150705e-10,-9.803208632937736,0.05334666430316659,0.3096617343007395
NGC2403,1.47,87.4,1.41,5.76,87.94,0.0,297.25,0.0,NGC2403_rotmod.dat,17,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,3899.8994,62.44917453417619,7638.760000000001,3738.8606000000013,1.6840500139480299e-10,8.597764086011228e-11,1.9587069348506787,-9.773645014701508,-10.065614475658784,0.2919694609572758,True,1.558413839084609e-10,-9.807317203810305,0.03367218910879721,0.29196946095727583
NGC2403,1.57,90.3,1.41,5.98,90.77,0.0,286.72,0.0,NGC2403_rotmod.dat,18,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4155.35685,64.4620574446705,8154.089999999999,3998.733149999999,1.6831596175965226e-10,8.577448674987756e-11,1.962308002500435,-9.773874697004361,-10.06664187195862,0.29276717495425925,True,1.5559311779754603e-10,-9.808009616656426,0.03413491965206461,0.29276717495425864
NGC2403,1.67,93.3,1.6,6.21,93.98,0.0,271.01,0.0,NGC2403_rotmod.dat,19,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4454.6843,66.7434213986667,8704.89,4250.2056999999995,1.6892591155024768e-10,8.64469977272633e-11,1.9540980715513332,-9.772303728876722,-10.063250085017287,0.2909463561405658,True,1.5641448134786062e-10,-9.805723041056723,0.03341931218000127,0.29094635614056585
NGC2403,1.77,93.3,1.41,6.42,96.86,0.0,252.38,0.0,NGC2403_rotmod.dat,20,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4732.1462,68.79059674112443,8704.89,3972.7437999999993,1.593820747394992e-10,8.664317174905566e-11,1.8395226250617531,-9.797560524090946,-10.062265657861268,0.2647051337703234,True,1.5665381611079007e-10,-9.805059021173772,0.007498497082826461,0.2647051337703221
NGC2403,1.87,95.2,1.25,6.61,99.21,0.0,231.06,0.0,NGC2403_rotmod.dat,21,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4965.00415,70.46278556798617,9063.04,4098.035850000001,1.5706584134441635e-10,8.604536161136537e-11,1.8253841741501866,-9.80391825498969,-10.065272535921931,0.26135428093224217,True,1.5592411440187704e-10,-9.80708671392086,0.0031684589311709033,0.2613542809322418
NGC2403,1.97,97.2,1.6,6.81,101.42,0.0,214.5,0.0,NGC2403_rotmod.dat,22,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5189.384300000001,72.03738126833873,9447.84,4258.4556999999995,1.5542316853799011e-10,8.536877748430329e-11,1.8206090460481021,-9.808484241531183,-10.06870093780783,0.26021669627664784,True,1.550969361940645e-10,-9.80939678121382,0.0009125396826377141,0.2602166962766468
NGC2403,2.08,99.1,2.02,7.01,103.79,0.0,203.15,0.0,NGC2403_rotmod.dat,23,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5435.32215,73.72463733379772,9820.81,4385.4878499999995,1.5301479641138517e-10,8.468595891912604e-11,1.8068496639155052,-9.81526657121435,-10.072188590489153,0.25692201927480396,True,1.5426069336467074e-10,-9.811744720919991,-0.003521850294358586,0.2569220192748034
NGC2403,2.18,98.2,2.02,7.27,106.07,0.0,177.77,0.0,NGC2403_rotmod.dat,24,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5678.275349999999,75.35433199226172,9643.24,3964.964650000001,1.4335602052817192e-10,8.441301446808463e-11,1.6982691760448005,-9.843584063252845,-10.073590590389257,0.2300065271364129,True,1.539260105672719e-10,-9.812687986462489,-0.030896076790355664,0.23000652713641223
NGC2403,2.28,98.2,1.6,7.54,106.73,0.0,143.26,0.0,NGC2403_rotmod.dat,25,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5752.49805,75.84522430581902,9643.24,3890.7419499999996,1.370684757681644e-10,8.176568659214519e-11,1.6763569350536327,-9.863062416648694,-10.087428912100405,0.22436649545171167,True,1.5066743679301836e-10,-9.821980600035912,-0.0410818166127811,0.2243664954517115
NGC2403,2.37,98.2,1.0,7.81,106.19,0.0,125.45,0.0,NGC2403_rotmod.dat,26,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5699.15415,75.49274236640235,9643.24,3944.0858499999995,1.3186334377696826e-10,7.793122673700806e-11,1.6920475821837522,-9.879875915658342,-10.108288487357378,0.2284125716990339,True,1.4590577408708536e-10,-9.835927520960972,-0.04394839469737022,0.22841257169903528
NGC2403,2.47,97.2,1.12,8.25,105.57,0.0,115.5,0.0,NGC2403_rotmod.dat,27,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5640.574949999999,75.10376122405587,9447.84,3807.265050000001,1.239609886720002e-10,7.400752420452904e-11,1.6749781863992437,-9.906714968629254,-10.13072412412861,0.22400915549935568,True,1.4097816777290296e-10,-9.850848138053069,-0.05586683057618558,0.22400915549935618
NGC2403,2.57,98.2,1.41,8.77,105.08,0.0,108.64,0.0,NGC2403_rotmod.dat,28,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5597.8161,74.8185545169111,9643.24,4045.4239,1.2160160496164e-10,7.058866335796976e-11,1.722678956888205,-9.915060692979534,-10.151265041673575,0.23620434869404208,True,1.3663528681028572e-10,-9.864437127243393,-0.05062356573614046,0.2362043486940415
NGC2403,2.68,98.2,1.12,9.31,104.39,0.0,99.02,0.0,NGC2403_rotmod.dat,29,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5535.31215,74.39967842672439,9643.24,4107.92785,1.166104943102294e-10,6.693554095645431e-11,1.7421312003154155,-9.933262363677027,-10.17434322240113,0.24108085872410273,True,1.3193970841108935e-10,-9.879624480052405,-0.05363788362462252,0.24108085872410356
NGC2403,2.78,98.2,1.6,9.95,103.8,0.0,91.66,0.0,NGC2403_rotmod.dat,30,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5486.222499999999,74.06903874089362,9643.24,4157.017500000001,1.1241587221273914e-10,6.395552609814276e-11,1.7577194508607699,-9.949172365566316,-10.194121924207337,0.24494955864102186,True,1.2806364805598532e-10,-9.89257413090465,-0.05659823466166536,0.24494955864102153
NGC2403,2.88,99.1,2.69,10.97,103.16,0.0,86.76,0.0,NGC2403_rotmod.dat,31,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5441.3337,73.76539635899749,9820.81,4379.476299999999,1.1051068629711151e-10,6.122972764554055e-11,1.8048534681855664,-9.95659572401082,-10.213037672334673,0.256441948323854,True,1.2447942395882452e-10,-9.904902430091555,-0.05169329391926425,0.2564419483238538
NGC2403,2.98,100.0,2.69,11.96,102.68,0.0,83.79,0.0,NGC2403_rotmod.dat,32,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5414.632800000001,73.58418851900183,10000.0,4585.367199999999,1.0875098286726059e-10,5.888466388653072e-11,1.8468473060629338,-9.963566809298394,-10.22999779955424,0.2664309902558463,True,1.2136402597067657e-10,-9.91591002526806,-0.04765678403033391,0.2664309902558468
NGC2403,3.08,102.0,3.16,13.06,102.46,0.0,81.8,0.0,NGC2403_rotmod.dat,33,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5419.5894,73.61786060461144,10404.0,4984.4106,1.0947099911486746e-10,5.702497754809162e-11,1.919702625442436,-9.960700918198748,-10.243934877041964,0.2832339588432167,True,1.1887119312034135e-10,-9.924923378221113,-0.03577753997763544,0.28323395884321556
NGC2403,3.19,101.0,3.4,14.06,102.29,0.0,78.36,0.0,NGC2403_rotmod.dat,34,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5429.305650000001,73.68382217284878,10201.0,4771.694349999999,1.0363382298314096e-10,5.515730817110747e-11,1.8788774582989256,-9.984498480714034,-10.258396936748547,0.27389845603451274,True,1.1634670148533797e-10,-9.934245924771085,-0.05025255594294897,0.27389845603451235
NGC2403,3.29,101.0,3.4,15.05,102.51,0.0,75.36,0.0,NGC2403_rotmod.dat,35,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5480.65255,74.03142947424425,10201.0,4720.34745,1.0048385875872939e-10,5.3986581388086463e-11,1.8612747126252331,-9.997903695606828,-10.26771417264538,0.26981047703855215,True,1.1475303308307741e-10,-9.94023582662874,-0.057667868978088066,0.2698104770385523
NGC2403,3.39,103.0,2.93,16.15,102.82,0.0,71.99,0.0,NGC2403_rotmod.dat,36,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5546.798699999999,74.47683331076853,10609.0,5062.201300000001,1.0142014006405684e-10,5.3026402211436374e-11,1.912634759938196,-9.993875794014876,-10.275507838329789,0.2816320443149124,True,1.1343926510205413e-10,-9.945236595658509,-0.04863919835636743,0.28163204431491273
NGC2403,3.49,107.0,2.46,17.15,103.06,0.0,67.49,0.0,NGC2403_rotmod.dat,37,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5604.8043,74.86524093329294,11449.0,5844.1957,1.0631427531475225e-10,5.204565529177285e-11,2.0427118213565456,-9.9734084168109,-10.283615519017301,0.3102071022064017,True,1.1209091518948647e-10,-9.950429584933651,-0.02297883187724814,0.3102071022064017
NGC2403,3.59,110.0,2.46,18.14,102.95,0.0,62.39,0.0,NGC2403_rotmod.dat,38,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5628.41085,75.02273555396391,12100.0,6471.58915,1.0922960836288808e-10,5.080901759098596e-11,2.149807525156057,-9.961659623484007,-10.294059202234726,0.33239957875071763,True,1.103811795300956e-10,-9.957104969387672,-0.004554654096335042,0.332399578750719
NGC2403,3.69,112.0,3.4,19.24,103.12,0.0,56.77,0.0,NGC2403_rotmod.dat,39,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5687.044800000001,75.41249763799101,12544.0,6856.955199999999,1.1016893064170764e-10,4.9947037956591515e-11,2.2057149963017704,-9.957940866040836,-10.301490261937515,0.3435493958966792,True,1.0918290783693165e-10,-9.961845343436204,0.0039044773953680334,0.34354939589667843
NGC2403,3.79,114.0,5.1,20.24,102.93,0.0,52.43,0.0,NGC2403_rotmod.dat,40,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5706.95005,75.54435816128164,12996.0,7289.04995,1.1112709141324266e-10,4.879938134019388e-11,2.277223365569846,-9.954180052517266,-10.31158568378096,0.35740563126369357,True,1.075788942505055e-10,-9.968272923926378,0.014092871409111751,0.35740563126369373
NGC2403,3.9,118.0,5.1,21.03,102.5,0.0,47.97,0.0,NGC2403_rotmod.dat,41,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5695.3859,75.4677805424275,13924.0,8228.614099999999,1.1570413032364959e-10,4.7326894025931934e-11,2.4447860504061723,-9.936651137636387,-10.324891996517868,0.38824085888148113,True,1.0550592545638216e-10,-9.976723148700465,0.040072011064077984,0.3882408588814812
NGC2403,3.99,118.0,4.85,21.83,101.99,0.0,44.58,0.0,NGC2403_rotmod.dat,42,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5677.528949999999,75.34937922770166,13924.0,8246.47105,1.1309426272236425e-10,4.611433141950077e-11,2.452475385440351,-9.946559426296636,-10.336164083522496,0.3896046572258595,True,1.0378570972160739e-10,-9.98386244047886,0.037303014182224814,0.3896046572258598
NGC2403,4.47,118.0,5.36,25.72,99.49,0.0,31.94,0.0,NGC2403_rotmod.dat,43,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5610.64845,74.90426189476804,13924.0,8313.35155,1.0094991236291576e-10,4.0677568897344806e-11,2.4817095785069196,-9.995894053741823,-10.390645010666155,0.3947509569243309,True,9.591194217675958e-11,-10.018127314637786,0.02223326089596256,0.39475095692433193
NGC2403,4.97,121.0,2.57,27.81,97.06,0.0,24.17,0.0,NGC2403_rotmod.dat,44,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5483.717900000001,74.05212961151084,14641.0,9157.2821,9.546931504377254e-11,3.575758430477938e-11,2.66990393506566,-10.02013619332257,-10.446631828761511,0.4264956354389406,True,8.852425951449417e-11,-10.052937697330249,0.03280150400767923,0.42649563543894153
NGC2403,5.47,124.0,0.22,29.41,94.4,0.0,15.97,0.0,NGC2403_rotmod.dat,45,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5320.6281,72.94263568037557,15376.0,10055.3719,9.109729863710524e-11,3.152281783055891e-11,2.8898843728619186,-10.040494501231098,-10.50137496778259,0.46088046655149106,True,8.192181773477665e-11,-10.086600419851829,0.046105918620730435,0.46088046655149206
NGC2403,5.96,125.0,0.88,30.7,91.13,0.0,11.31,0.0,NGC2403_rotmod.dat,46,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,5094.828449999999,71.37806700941123,15625.0,10530.171550000001,8.496170536504733e-11,2.7703380073879092e-11,3.0668353514434816,-10.070776778946263,-10.557467239676392,0.4866904607301289,True,7.573069730222835e-11,-10.120728044322677,0.049951265376414256,0.486690460730129
NGC2403,6.46,126.0,0.45,31.7,87.9,0.0,7.9,0.0,NGC2403_rotmod.dat,47,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4868.095,69.77173496481223,15876.0,11007.904999999999,7.964491021550888e-11,2.4421705038773477e-11,3.261234630795003,-10.098841972982097,-10.612224018397649,0.5133820454155521,True,7.01931772708811e-11,-10.153705098947226,0.0548631259651291,0.5133820454155522
NGC2403,6.96,126.0,0.55,33.29,84.95,0.0,5.51,0.0,NGC2403_rotmod.dat,48,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4716.475350000001,68.67659972654441,15876.0,11159.52465,7.392329310232578e-11,2.1961286829676533e-11,3.3660729298627623,-10.131218694597575,-10.65834221583151,0.5271235212339359,True,6.588200885317598e-11,-10.181233166931728,0.050014472334153126,0.5271235212339356
NGC2403,7.45,126.0,0.45,34.99,81.98,0.0,3.88,0.0,NGC2403_rotmod.dat,49,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4584.6603000000005,67.71011962771887,15876.0,11291.3397,6.906122416002516e-11,1.9943452549500388e-11,3.462851980549137,-10.160765727735305,-10.700199655783578,0.539433928048273,True,6.2225486058317e-11,-10.206031702326914,0.04526597459160975,0.5394339280482736
NGC2403,7.95,126.0,0.24,36.58,79.11,0.0,2.71,0.0,NGC2403_rotmod.dat,50,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4467.29245,66.83780704062634,15876.0,11408.70755,6.47177509424135e-11,1.821070295830337e-11,3.5538304639088487,-10.188976583643482,-10.739673289514265,0.5506967058707811,True,5.898449102189126e-11,-10.22926216376503,0.04028558012154804,0.5506967058707826
NGC2403,8.45,127.0,1.45,38.38,76.42,0.0,1.9,0.0,NGC2403_rotmod.dat,51,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4393.0326000000005,66.27995624621369,16129.0,11735.9674,6.185861438987949e-11,1.6848342092229505e-11,3.6714956315143215,-10.208599812259918,-10.773442828063901,0.5648430158039852,True,5.636114683605791e-11,-10.249020178452954,0.04042036619303602,0.5648430158039837
NGC2403,8.94,128.0,1.12,39.97,74.09,0.0,1.34,0.0,NGC2403_rotmod.dat,52,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4342.264950000001,65.89586443776271,16384.0,12041.73505,5.939253677657324e-11,1.5740852706085203e-11,3.773146085892341,-10.226268124722319,-10.802971744942854,0.5767036202205336,True,5.4173553264965164e-11,-10.266212677930286,0.03994455320796675,0.5767036202205347
NGC2403,9.44,128.0,1.68,41.47,71.75,0.0,0.93,0.0,NGC2403_rotmod.dat,53,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4293.79215,65.52703373417722,16384.0,12090.207849999999,5.6246745633746276e-11,1.4740712577223297e-11,3.81574129059787,-10.24990260022447,-10.831481521844951,0.5815789216204805,True,5.215076083258847e-11,-10.282739351226242,0.03283675100177241,0.5815789216204816
NGC2403,9.94,127.0,2.56,42.57,69.58,0.0,0.65,0.0,NGC2403_rotmod.dat,54,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4232.8931,65.0606878229857,16129.0,11896.106899999999,5.2586045432040416e-11,1.3800676351018062e-11,3.8103962512070066,-10.279129487707538,-10.860099628938105,0.5809701412305674,True,5.02042769005139e-11,-10.299259283747945,0.020129796040407655,0.5809701412305674
NGC2403,10.43,127.0,1.24,43.96,67.61,0.0,0.46,0.0,NGC2403_rotmod.dat,55,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4218.03765,64.94642137947248,16129.0,11910.96235,5.0115560076172736e-11,1.310616400596029e-11,3.8238160344538406,-10.300027411736755,-10.882524401736365,0.5824969899996104,True,4.87352625198061e-11,-10.312156690200627,0.01212927846387224,0.5824969899996102
NGC2403,10.93,128.0,0.21,45.06,65.75,0.0,0.32,0.0,NGC2403_rotmod.dat,56,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4191.93485,64.74515310044451,16384.0,12192.06515,4.857907399657501e-11,1.2429218339048557e-11,3.9084576898899086,-10.313550767876105,-10.905556182839627,0.5920054149635221,True,4.727581932582554e-11,-10.325360935764753,0.011810167888647527,0.5920054149635217
NGC2403,11.43,130.0,1.13,45.76,64.12,0.0,0.22,0.0,NGC2403_rotmod.dat,57,8,3.16,63.0,10041000000.0,3199000000.0,9275170000.0,0.4587161205670624,1.39,1408.74,131.2,1,4149.6648000000005,64.41789192452669,16900.0,12750.3352,4.791703411339438e-11,1.1765658566908395e-11,4.072618106407052,-10.319510071003746,-10.92938375875829,0.6098736877545439,True,4.581657514856326e-11,-10.338977378037745,0.019467307033998793,0.6098736877545434
