Galaxy,r_kpc,Vobs_kms,e_Vobs_kms,Vgas_kms,Vdisk_kms,Vbul_kms,SBdisk,SBbul,source_file,line_no,n_columns,D_Mpc,Inc_deg,L36_Lsun,MHI_Msun,Mbar_Msun,gas_fraction,Rdisk_kpc,SBdisk_Lsun_pc2,Vflat_kms,Q,Vbar2_kms2,Vbar_kms,Vobs2_kms2,C_kms2,g_obs_m_s2,g_bar_m_s2,D_DM,log_g_obs,log_g_bar,log_D_DM,valid_acceleration,g_rar_pred_m_s2,log_g_rar_pred,rar_residual_dex,baryon_only_residual_dex,F_disk_kernel_lam_0p25,log_F_disk_kernel_lam_0p25,F_disk_kernel_lam_0p5,log_F_disk_kernel_lam_0p5,F_disk_kernel_lam_0p75,log_F_disk_kernel_lam_0p75,F_disk_kernel_lam_1p0,log_F_disk_kernel_lam_1p0,F_disk_kernel_lam_1p5,log_F_disk_kernel_lam_1p5
UGC09037,20.69,158.0,7.82,64.05,120.09,0.0,3.96,0.0,UGC09037_rotmod.dat,19,8,83.6,65.0,68614000000.00001,19078000000.0,59680740000.0,0.4251579320229608,4.28,841.07,152.3,2,11313.206549999999,106.36355837409728,24964.0,13650.793450000001,3.910237514823061e-11,1.772044731002723e-11,2.2066246107740337,-10.407796861979028,-10.751525319592048,0.34372845761301946,True,5.804856298516306e-11,-10.23620852692177,-0.17158833505725823,0.34372845761301996,6.62011935450386,0.8208658194299032,12.826076147893046,1.1080938139775707,19.040000239280864,1.2796669495063524,24.20650996854519,1.3839321785097964,31.605281749078724,1.4997596662513393
UGC09037,21.92,155.0,8.07,63.17,117.0,0.0,3.38,0.0,UGC09037_rotmod.dat,20,8,83.6,65.0,68614000000.00001,19078000000.0,59680740000.0,0.4251579320229608,4.28,841.07,152.3,2,10834.9489,104.09106061521325,24025.0,13190.0511,3.551994636354967e-11,1.6019013684903288e-11,2.217361634257454,-10.449527698693887,-10.795364227602017,0.3458365289081295,True,5.4727955526601696e-11,-10.261790775502659,-0.1877369231912276,0.34583652890813,5.761772758766067,0.7605561259402176,11.823491585226531,1.072745746619268,18.04698259434281,1.2564045994731632,23.282220977677262,1.3670244069203679,30.837440715235537,1.489078327570486
UGC09037,23.14,156.0,7.93,61.23,113.92,0.0,2.58,0.0,UGC09037_rotmod.dat,21,8,83.6,65.0,68614000000.00001,19078000000.0,59680740000.0,0.4251579320229608,4.28,841.07,152.3,2,10237.9961,101.18298325311426,24336.0,14098.0039,3.408280241483063e-11,1.4338412154836724e-11,2.377027668529782,-10.467464703128947,-10.84349894006111,0.3760342369321651,True,5.1323370492454104e-11,-10.289684830508168,-0.17777987262077843,0.3760342369321634,5.09536535962143,0.7071753302420661,11.029850308934154,1.0425696184741866,17.256461164041358,1.2369517383950346,22.545720583916182,1.3530641203530558,30.226424583768203,1.480386778491942
UGC09037,24.28,154.0,9.09,62.4,110.72,0.0,2.11,0.0,UGC09037_rotmod.dat,22,8,83.6,65.0,68614000000.00001,19078000000.0,59680740000.0,0.4251579320229608,4.28,841.07,152.3,2,10023.2192,100.11602868671929,23716.0,13692.7808,3.165499243346893e-11,1.3378517791153672e-11,2.3661060909453124,-10.499557785952431,-10.873591999481524,0.3740342135290924,True,4.931463023474721e-11,-10.307024218904779,-0.19253356704765245,0.37403421352909305,4.622717690776228,0.6648973718975777,10.454002199928965,1.0192825871542044,16.681185758128272,1.222226918598402,22.01026144601816,1.3426252012943127,29.783697460526056,1.4739786117178761
UGC09037,25.51,150.0,13.4,60.16,107.64,0.0,1.93,0.0,UGC09037_rotmod.dat,23,8,83.6,65.0,68614000000.00001,19078000000.0,59680740000.0,0.4251579320229608,4.28,841.07,152.3,2,9412.4104,97.01757778876981,22500.0,13087.5896,2.858390200411533e-11,1.195748517760516e-11,2.390461002422928,-10.543878485720565,-10.922360148803335,0.3784816630827689,True,4.6241479743585366e-11,-10.334968276789274,-0.2089102089312913,0.37848166308276987,4.251766501565759,0.6285694059298083,9.994223867151911,0.999749073261446,16.222768020432667,1.2101249579784816,21.5851605926323,1.334155284135886,29.434386618090876,1.4688549899985686
UGC09037,26.73,141.0,20.1,64.54,105.08,0.0,1.77,0.0,UGC09037_rotmod.dat,24,8,83.6,65.0,68614000000.00001,19078000000.0,59680740000.0,0.4251579320229608,4.28,841.07,152.3,2,9686.3148,98.41907741896385,19881.0,10194.6852,2.4103977947416172e-11,1.1743811595540008e-11,2.0524833655003656,-10.617911278667915,-10.93019092470267,0.3122796460347548,True,4.57680208558968e-11,-10.33943786733995,-0.27847341132796544,0.3122796460347548,4.000698985351425,0.602135876068129,9.686284392664454,0.9861572159341111,15.919288221301684,1.201923645784088,21.306083466343452,1.3285036240323624,29.207469025731353,1.465493924800238
UGC09037,27.96,152.0,16.0,66.58,102.79,0.0,1.67,0.0,UGC09037_rotmod.dat,25,8,83.6,65.0,68614000000.00001,19078000000.0,59680740000.0,0.4251579320229608,4.28,841.07,152.3,2,9715.78845,98.56869913922979,23104.0,13388.21155,2.6779314986882194e-11,1.1261346920380104e-11,2.3779850826208553,-10.572200536406237,-10.948409662317268,0.3762091259110297,True,4.468703826626392e-11,-10.349818428227145,-0.222382108179092,0.3762091259110303,3.8629577428328714,0.5869199573928447,9.524765204917246,0.9788542786819727,15.763615640249927,1.1976558370440125,21.16479184112932,1.3256140014803124,29.094255383486317,1.4638072466649787
UGC09133,0.32,284.0,34.7,-3.24,26.79,189.88,1402.59,19827.42,UGC09133_rotmod.dat,4,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,25586.444529999997,159.95763354713645,80656.0,55069.55547000001,8.168384199044523e-09,2.5912506101044073e-09,3.1522941730114633,-8.08786384344797,-8.586490582644364,0.498626739196396,True,2.6233140555749034e-09,-8.581149713817346,0.49328587036937677,0.49862673919639455,1391.530091316621,3.1434926022269862,1281.7837277143772,3.107814753900637,1078.0892864119876,3.032654730229448,896.8524381094707,2.95272099311479,674.6385190432414,2.8290711339631027
UGC09133,0.63,282.0,18.8,-2.41,50.47,292.13,1303.47,10165.91,UGC09133_rotmod.dat,5,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,61005.75818,246.9934375241577,79524.0,18518.241820000003,4.09078940021863e-09,3.1381936134380187e-09,1.3035490808156365,-8.388192878036998,-8.503320265766977,0.11512738772997905,True,3.16302758314017e-09,-8.499897020808483,0.11170414277148488,0.11512738772997899,1271.576807476193,3.1043425981378547,1121.3778918430223,3.0497519896568694,937.8246157681931,2.9721216277971494,795.2365275844325,2.900496320287668,621.1786636579226,2.7932165300977867
UGC09133,0.95,281.0,12.6,-0.21,72.14,320.6,1208.5,5354.8,UGC09133_rotmod.dat,6,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,74551.09770000001,273.04046897850145,78961.0,4409.902299999987,2.6936334049875424e-09,2.543196351910563e-09,1.059152748062085,-8.569661510700826,-8.5946201080668,0.02495859736597416,True,2.576000248669527e-09,-8.58905409938839,0.019392588687564327,0.024958597365975166,1160.6256502632802,3.0646921644059235,1001.2713035892895,3.000551769474663,841.6926761236757,2.9251535482369513,724.0293906522229,2.8597561959471562,579.8270456712602,2.7632984688869433
UGC09133,1.26,280.0,10.6,2.45,90.82,326.59,1123.1,3300.36,UGC09133_rotmod.dat,7,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,78792.85836999997,280.70065616239657,78400.0,-392.85836999997264,2.0164848912098275e-09,2.0265893933461835e-09,0.9950140358133069,-8.695405027655262,-8.693234234665585,-0.0021707929896767797,True,2.0686673818063916e-09,-8.684309333335591,-0.011095694319671168,-0.0021707929896770395,1065.683204070787,3.0276281210399465,909.2691946425886,2.95869247776565,770.3222826933337,2.8866724606429646,670.3810850637922,2.82632175208954,547.0869180603614,2.738056330054157
UGC09133,1.58,280.0,10.8,3.54,108.12,325.9,1041.27,2103.94,UGC09133_rotmod.dat,8,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,80205.06579999998,283.2049890097277,78400.0,-1805.0657999999821,1.6080828879268241e-09,1.6451070642605216e-09,0.9774943666962248,-8.793691569492122,-8.783805832726477,-0.009885736765644504,True,1.6958361808637864e-09,-8.770616103248612,-0.02307546624350998,-0.009885736765644637,977.1622415950558,2.9899666771064233,830.1150684520736,2.9191382973519895,709.9103117068533,2.851203484506124,624.4791715253313,2.7955179577742606,518.163533498039,2.7144668456281043
UGC09133,1.89,279.0,7.67,4.4,123.29,320.4,967.69,1429.43,UGC09133_rotmod.dat,9,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,79478.88405,281.9199958321509,77841.0,-1637.8840499999933,1.334738098781158e-09,1.3628228644306351e-09,0.9793922112825642,-8.874603942848188,-8.86556058877252,-0.009043354075666426,True,1.421087659997331e-09,-8.847379131728466,-0.027224811119721082,-0.009043354075666699,900.3952479546759,2.9544331942443995,764.8307447649976,2.8835653374445784,660.3946924331749,2.8198035741966807,586.4794367485301,2.7682527894043134,493.6255727495935,2.6933976506531216
UGC09133,2.21,279.0,11.2,5.23,137.43,313.32,897.18,1006.49,UGC09133_rotmod.dat,10,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,78189.45103,279.62376692620387,77841.0,-348.45102999999654,1.1414728537087731e-09,1.1465825952536122e-09,0.9955435033062674,-8.942534412360054,-8.940594654958591,-0.0019397574014621546,True,1.211271971764004e-09,-8.916758332022235,-0.02577608033781864,-0.0019397574014625718,828.545514272959,2.9183163703952677,706.248599870141,2.8489575998444514,616.0807928613447,2.7896376692959914,552.179290080664,2.74208011405197,471.04537058166267,2.673062739919306
UGC09133,2.52,279.0,4.45,6.01,149.84,305.5,833.78,748.35,UGC09133_rotmod.dat,11,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,76593.3079,276.75496002781955,77841.0,1247.6921000000002,1.0010535740858683e-09,9.850079601283949e-10,1.016289831764793,-8.999542679456487,-9.006560259831456,0.00701758037496854,True,1.054801926710866e-09,-8.976829085591598,-0.022713593864889248,0.0070175803749688015,765.7321334353238,2.8840768723529533,656.426533202515,2.817186127211263,578.3485318517661,2.762189637454996,522.7317110017775,2.7182788469417325,451.33792985754485,2.6545018326019947
UGC09133,2.84,279.0,5.03,6.75,161.33,297.22,773.03,612.35,UGC09133_rotmod.dat,12,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,74897.05683000002,273.6732665606928,77841.0,2943.943169999984,8.882588051747848e-10,8.546648965316961e-10,1.0393065267795782,-9.051460478721982,-9.068204133358817,0.016743654636837076,True,9.286782450737455e-10,-9.032134727979575,-0.019325750742407166,0.01674365463683536,706.7373298362911,2.8492580313369973,610.742068828423,2.7858578358805692,543.6701333309201,2.735335475569582,495.4675242227015,2.6950151936081834,432.8358758238757,2.6363232503115888
UGC09133,3.15,279.0,4.26,7.48,171.56,290.7,718.39,534.72,UGC09133_rotmod.dat,13,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,73926.91019999998,271.8950352617715,77841.0,3914.089800000016,8.008428592686948e-10,7.605739666945186e-10,1.0529453995765674,-9.096452692464544,-9.118858543918401,0.022405851453857734,True,8.376150824899474e-10,-9.076955511148718,-0.019497181315825785,0.02240585145385765,654.8596708731153,2.8161482454958784,571.1928911650022,2.756782793748818,513.5258318879879,2.7105622947964707,471.5989910336176,2.6735728672691055,416.43555221606294,2.619547799301885
UGC09133,3.47,279.0,4.14,8.19,181.11,286.88,666.05,422.4,UGC09133_rotmod.dat,14,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,74077.58623,272.1719791418654,77841.0,3763.413769999999,7.269899154744634e-10,6.918418076836112e-10,1.05080367708412,-9.138471613465818,-9.159993197312005,0.021521583846187922,True,7.710346911558521e-10,-9.11292608130233,-0.02554553216348765,0.021521583846187298,605.9438327759264,2.782432369634951,534.4223927350689,2.727884647142506,485.37798324847796,2.686080072839441,449.1672702959828,2.6524081027814996,400.8537151747891,2.6029859130610937
UGC09133,3.79,279.0,5.73,8.9,189.8,283.42,617.52,288.59,UGC09133_rotmod.dat,15,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,74320.05748,272.6170528048456,77841.0,3520.942519999997,6.656081811863821e-10,6.355010635131893e-10,1.0473754009265603,-9.176781348643015,-9.196883718316073,0.02010236967305806,True,7.163841741233451e-10,-9.14485401685821,-0.031927331784805446,0.020102369673058007,561.4770228978153,2.7493319884997636,501.2728786062661,2.70007420772441,459.8589996687941,2.6626246902625286,428.69863027480557,2.632152095908477,386.4888377506103,2.5871369555031962
UGC09133,4.1,280.0,4.52,9.6,197.34,279.37,573.89,189.15,UGC09133_rotmod.dat,16,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,74197.01563000001,272.3912913989726,78400.0,4202.984369999991,6.197002348596055e-10,5.864784185177657e-10,1.0566462725530512,-9.207818339257436,-9.231747964607436,0.023929625350000715,True,6.687491280449085e-10,-9.174736771229455,-0.033081568027981234,0.023929625350000094,522.1518019018464,2.717796781056198,472.1035767352777,2.674037290731001,437.2745622562956,2.6407542136973583,410.4761792306026,2.613287959192669,373.58356016707387,2.5723877565146522
UGC09133,4.42,280.0,4.86,10.25,204.41,274.03,532.06,95.7,UGC09133_rotmod.dat,17,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,73561.49517999998,271.22222471619096,78400.0,4838.5048200000165,5.748350594851544e-10,5.393587558368902e-10,1.0657749656686628,-9.240456751886791,-9.26812226662857,0.02766551474177794,True,6.228604035019464e-10,-9.205609277228612,-0.03484747465817861,0.027665514741778807,484.8914327728125,2.685644510920305,444.6115698798074,2.6479807599139797,415.8732652934806,2.6189610023348524,393.1149799402077,2.594519593251322,361.1874338811492,2.557732632308663
UGC09133,4.73,280.0,1.59,10.97,210.6,267.5,487.58,49.26,UGC09133_rotmod.dat,18,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,72385.8959,269.04627092751167,78400.0,6014.104099999997,5.37160880110863e-10,4.959549942507311e-10,1.0830839216013626,-9.269895623275511,-9.304557732048876,0.034662108773364134,True,5.804701880493189e-10,-9.23622007997044,-0.03367554330507083,0.03466210877336451,451.73008646100607,2.6548790167266736,420.2235104813031,2.6234803464675207,396.7816653938197,2.5985515959361263,377.54741395944063,2.576971499880189,349.98739277413557,2.544052400501023
UGC09133,5.05,281.0,1.85,11.69,215.35,260.4,441.24,24.96,UGC09133_rotmod.dat,19,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,70790.17934999999,266.0642391416028,78961.0,8170.820650000009,5.067231157897357e-10,4.5428781610600446e-10,1.1154230816339918,-9.29522928353064,-9.342668910706585,0.04743962717594634,True,5.396327221788738e-10,-9.267901723509311,-0.027327560021328523,0.04743962717594563,420.57344257968714,2.6238418453706513,397.1977923782734,2.5990068260252612,378.62679578727966,2.5782113461590876,362.6614864951312,2.5595014373263765,339.196266072452,2.5304510628268475
UGC09133,5.36,282.0,4.81,12.31,218.91,253.49,408.32,12.96,UGC09133_rotmod.dat,20,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,69092.35622,262.8542490050332,79524.0,10431.643779999999,4.808203959212196e-10,4.177482781654636e-10,1.1509811555244138,-9.318017118276186,-9.379085331463964,0.06106821318777799,True,5.036718165877475e-10,-9.297852349803126,-0.02016476847306059,0.06106821318777733,393.62650433369924,2.595084333403447,376.90484732711366,2.576231722893702,362.46390214299555,2.5592647615808812,349.3219202113001,2.5432258387957214,329.4468521862657,2.5177853622867548
UGC09133,5.68,282.0,20.3,13.02,222.04,246.69,380.67,6.52,UGC09133_rotmod.dat,21,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,67419.57046999999,259.65278829621684,79524.0,12104.429530000009,4.5373192291157346e-10,3.8466892197607557e-10,1.17953881114366,-9.343200664294434,-9.414912899628996,0.07171223533456178,True,4.709644015690258e-10,-9.32701191831996,-0.016188745974474728,0.07171223533456228,368.69333619843417,2.5666652881935805,357.7854632986651,2.5536226913531404,347.08777393229093,2.5404393160417467,336.5532294751206,2.5270537622868967,320.04330314592596,2.505208744085475
UGC09133,5.99,283.0,12.8,13.74,224.98,240.45,359.58,3.4,UGC09133_rotmod.dat,22,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,65968.12954999998,256.8426163042262,80089.0,14120.870450000017,4.333067988519361e-10,3.569084273940279e-10,1.2140559471115098,-9.363204496562869,-9.44744319727406,0.08423870071119055,True,4.433785824071376e-10,-9.353225289496338,-0.009979207066530549,0.08423870071119133,346.87665368495726,2.540175070908668,340.8029635610697,2.532503362657524,333.3120856912957,2.5228510611969246,325.0498455471419,2.511949964013278,311.51284874104425,2.4934759643892606
UGC09133,6.31,284.0,8.08,14.46,228.22,234.35,341.54,1.71,UGC09133_rotmod.dat,23,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,64695.22155,254.35255365338875,80656.0,15960.778449999998,4.1424452356485694e-10,3.3227089401783644e-10,1.2467072230004597,-9.382743224372197,-9.478507700012491,0.09576447564029437,True,4.187690507546301e-10,-9.378025422463956,-0.00471780190824056,0.09576447564029422,326.18407222980426,2.5134627503535785,324.6010915228961,2.5113499758770694,320.08859036916976,2.5052701938941397,313.9590039708704,2.4968729426222422,303.2408423599685,2.481787694377571
UGC09133,6.62,284.0,7.81,15.07,231.93,228.92,326.7,0.89,UGC09133_rotmod.dat,24,8,57.1,53.0,282926000000.0,33427999999.999996,185922240000.0,0.23912814303442126,6.97,864.63,226.8,1,63805.92382999999,252.59834486789495,80656.0,16850.076170000008,3.9484636611695576e-10,3.123578798974753e-10,1.2640832568288511,-9.403571854567764,-9.505347533569969,0.10177567900220542,True,3.987756554429919e-10,-9.399271362470435,-0.004300492097328856,0.10177567900220552,307.4191816589372,2.4877309621511405,309.9750174602248,2.491326693136281,308.1101355669255,2.488705985069245,303.8807452690126,2.4827031828428923,295.689613058747,2.470836068961357
